timestamp,W_totalops,W_op/s,W_pk/s,W_row/s,W_mean,W_med,W_95,W_99,W_999,W_max,W_stderr,R_totalops,R_op/s,R_pk/s,R_row/s,R_mean,R_med,R_95,R_99,R_999,R_max,R_stderr
1572493368,17986872,356.0,356.0,356.0,12.43,3.95,56.66,82.77,128.97,128.97,0.00,17989716,425.0,425.0,425.0,13.06,4.57,56.43,92.73,119.08,119.08,0.00353
1572493369,17987342,470.0,470.0,470.0,13.02,4.80,71.89,90.11,205.65,205.65,0.00,17990023,307.0,307.0,307.0,12.15,4.32,58.49,103.42,135.92,135.92,0.00353
1572493370,17987763,421.0,421.0,421.0,13.37,4.80,65.27,99.09,147.46,147.46,0.00,17990364,341.0,341.0,341.0,13.27,5.10,67.76,111.48,121.18,121.18,0.00353
1572493371,17988198,435.0,435.0,435.0,12.42,5.51,52.49,79.10,97.71,97.71,0.00,17990715,351.0,351.0,351.0,13.05,5.98,51.77,73.14,122.29,122.29,0.00353
1572493372,17988620,422.0,422.0,422.0,11.68,5.67,40.96,104.86,140.25,140.25,0.00,17991139,424.0,424.0,424.0,11.75,4.98,48.14,118.55,155.32,155.32,0.00353
1572493373,17989023,403.0,403.0,403.0,10.93,4.44,53.41,85.46,174.85,174.85,0.00,17991497,358.0,358.0,358.0,15.10,4.81,73.79,167.12,175.11,175.11,0.00353
1572493374,17989447,424.0,424.0,424.0,12.66,5.99,52.76,160.56,194.90,194.90,0.00,17991903,406.0,406.0,406.0,10.59,5.10,29.75,124.78,182.19,182.19,0.00353
1572493375,17989880,433.0,433.0,433.0,12.77,6.67,38.31,123.93,143.39,143.39,0.00,17992317,414.0,414.0,414.0,12.07,6.62,36.86,95.49,144.18,144.18,0.00353
1572493376,17990341,461.0,461.0,461.0,10.71,4.61,49.48,97.58,108.27,108.27,0.00,17992667,350.0,350.0,350.0,13.13,6.35,55.25,86.84,105.12,105.12,0.00353
1572493377,17990866,525.0,525.0,525.0,11.50,5.23,49.77,96.67,105.91,280.76,0.00,17992996,329.0,329.0,329.0,12.68,5.83,50.86,95.42,154.14,154.14,0.00353
1572493378,17991250,384.0,384.0,384.0,12.80,6.10,50.86,111.74,156.63,156.63,0.00,17993438,442.0,442.0,442.0,11.95,5.79,48.04,114.62,161.74,161.74,0.00353
1572493379,17991597,347.0,347.0,347.0,15.23,5.32,73.14,111.21,131.66,131.66,0.00,17993813,375.0,375.0,375.0,11.51,4.96,57.44,97.78,115.87,115.87,0.00353
1572493380,17992094,497.0,497.0,497.0,11.59,4.18,57.25,101.65,146.28,146.28,0.00,17994188,375.0,375.0,375.0,12.14,4.33,59.24,95.16,217.58,217.58,0.00353
1572493381,17992511,417.0,417.0,417.0,12.42,4.73,57.25,86.57,148.11,148.11,0.00,17994567,379.0,379.0,379.0,12.88,6.17,51.28,79.56,150.99,150.99,0.00353
1572493382,17992908,397.0,397.0,397.0,11.04,4.71,44.66,83.89,118.49,118.49,0.00,17995017,450.0,450.0,450.0,12.52,5.36,59.80,95.94,110.30,110.30,0.00353
1572493383,17993240,332.0,332.0,332.0,14.08,5.99,56.26,95.81,104.79,104.79,0.00,17995467,450.0,450.0,450.0,11.09,4.06,49.35,89.92,148.24,148.24,0.00353
1572493384,17993586,346.0,346.0,346.0,13.95,4.26,55.48,157.68,260.83,260.83,0.00,17995875,408.0,408.0,408.0,13.31,5.84,52.85,88.74,236.32,236.32,0.00353
1572493385,17993898,312.0,312.0,312.0,14.57,4.84,58.85,157.55,187.17,187.17,0.00,17996202,327.0,327.0,327.0,16.68,5.62,75.63,148.90,176.95,176.95,0.00353
1572493386,17994273,375.0,375.0,375.0,13.28,6.38,64.85,111.74,141.43,141.43,0.00,17996578,376.0,376.0,376.0,12.40,6.46,34.67,109.77,148.24,148.24,0.00353
1572493387,17994542,269.0,269.0,269.0,15.90,5.73,78.18,131.53,134.48,134.48,0.00,17996963,385.0,385.0,385.0,14.99,4.98,89.39,136.05,138.02,138.02,0.00353
1572493388,17994906,364.0,364.0,364.0,13.66,5.35,61.47,133.63,158.33,158.33,0.00,17997313,350.0,350.0,350.0,15.24,5.39,74.84,146.93,163.58,163.58,0.00353
1572493389,17995325,419.0,419.0,419.0,12.97,5.51,54.89,104.20,161.09,161.09,0.00,17997722,409.0,409.0,409.0,11.02,4.20,51.68,98.30,155.06,155.06,0.00353
1572493390,17995817,492.0,492.0,492.0,11.20,4.78,57.90,92.93,143.52,143.52,0.00,17998066,344.0,344.0,344.0,13.01,6.26,70.45,91.36,164.76,164.76,0.00353
1572493391,17996196,379.0,379.0,379.0,12.02,5.53,60.19,93.32,113.90,113.90,0.00,17998531,465.0,465.0,465.0,11.80,5.00,51.45,96.86,183.24,183.24,0.00353
1572493392,17996638,442.0,442.0,442.0,11.14,4.40,57.74,91.03,115.47,115.47,0.00,17998914,383.0,383.0,383.0,12.06,5.30,52.36,98.37,235.14,235.14,0.00353
1572493393,17997101,463.0,463.0,463.0,11.77,6.12,44.60,85.79,267.52,267.52,0.00,17999329,415.0,415.0,415.0,11.87,5.66,48.40,97.65,128.12,128.12,0.00353
1572493394,17997505,404.0,404.0,404.0,13.22,5.18,60.26,95.42,280.23,280.23,0.00,17999693,364.0,364.0,364.0,12.69,5.50,53.28,90.11,98.50,98.50,0.00353
1572493395,17997812,307.0,307.0,307.0,12.87,4.67,49.58,127.27,303.82,303.82,0.00,18000123,430.0,430.0,430.0,14.05,4.64,65.93,163.58,293.86,293.86,0.00353
1572493396,17998217,405.0,405.0,405.0,14.45,4.43,60.92,169.35,173.02,173.02,0.00,18000427,304.0,304.0,304.0,13.86,5.83,52.10,136.84,169.48,169.48,0.00353
1572493397,17998579,362.0,362.0,362.0,12.67,4.94,53.25,100.53,395.05,395.05,0.00,18000783,356.0,356.0,356.0,15.07,5.32,56.79,99.68,365.17,365.17,0.00353
1572493398,17999004,425.0,425.0,425.0,13.30,4.44,59.08,114.95,143.26,143.26,0.00,18001109,326.0,326.0,326.0,13.23,6.17,52.89,84.34,139.46,139.46,0.00353
1572493399,17999380,376.0,376.0,376.0,13.18,5.10,53.77,80.35,134.61,134.61,0.00,18001517,408.0,408.0,408.0,12.40,3.90,55.08,91.10,189.92,189.92,0.00353
1572493400,17999770,390.0,390.0,390.0,12.87,4.21,56.23,101.52,116.59,116.59,0.00,18001887,370.0,370.0,370.0,13.23,6.01,49.15,97.58,118.69,118.69,0.00353
1572493401,18000173,403.0,403.0,403.0,12.84,4.75,65.93,93.91,145.75,145.75,0.00,18002289,402.0,402.0,402.0,12.09,3.81,58.36,87.69,139.33,139.33,0.00353
1572493402,18000583,410.0,410.0,410.0,12.33,5.21,46.24,111.35,289.93,289.93,0.00,18002692,403.0,403.0,403.0,12.33,6.08,44.56,89.78,121.57,121.57,0.00353
1572493403,18001026,443.0,443.0,443.0,12.53,4.63,58.69,97.19,133.56,133.56,0.00,18003056,364.0,364.0,364.0,12.23,4.65,62.19,95.55,138.67,138.67,0.00353
1572493404,18001503,477.0,477.0,477.0,11.74,6.28,45.97,72.55,89.19,89.19,0.00,18003406,350.0,350.0,350.0,11.81,6.73,40.47,69.80,96.53,96.53,0.00353
1572493405,18001929,426.0,426.0,426.0,11.87,5.39,60.06,81.13,108.72,108.72,0.00,18003808,402.0,402.0,402.0,12.82,5.23,58.10,85.52,210.50,210.50,0.00353
1572493406,18002328,399.0,399.0,399.0,11.88,3.85,52.46,87.95,295.96,295.96,0.00,18004199,391.0,391.0,391.0,13.51,4.50,54.26,102.83,289.93,289.93,0.00353
1572493407,18002774,446.0,446.0,446.0,10.18,3.84,37.81,62.00,256.90,256.90,0.00,18004633,434.0,434.0,434.0,12.50,3.62,50.95,87.82,263.06,263.06,0.00353
1572493408,18003109,335.0,335.0,335.0,11.40,4.31,56.62,92.60,106.89,106.89,0.00,18005108,475.0,475.0,475.0,12.77,4.60,58.95,92.27,118.69,118.69,0.00353
1572493409,18003482,373.0,373.0,373.0,12.95,6.24,50.92,81.26,106.04,106.04,0.00,18005503,395.0,395.0,395.0,12.25,5.07,48.01,84.02,103.35,103.35,0.00353
1572493410,18003828,346.0,346.0,346.0,17.26,5.48,86.18,156.11,181.27,181.27,0.00,18005841,338.0,338.0,338.0,12.54,4.36,57.25,105.19,139.33,139.33,0.00353
1572493411,18004308,480.0,480.0,480.0,11.29,5.21,48.43,76.02,160.17,160.17,0.00,18006153,312.0,312.0,312.0,13.92,6.07,55.71,94.18,103.68,103.68,0.00353
1572493412,18004747,439.0,439.0,439.0,11.85,6.12,38.60,95.22,303.56,303.56,0.00,18006520,367.0,367.0,367.0,14.15,5.91,61.54,108.59,307.49,307.49,0.00353
1572493413,18005064,317.0,317.0,317.0,14.41,6.01,59.51,109.31,292.29,292.29,0.00,18006874,354.0,354.0,354.0,13.93,5.41,50.07,113.70,267.26,267.26,0.00353
1572493414,18005435,371.0,371.0,371.0,10.00,3.83,41.94,82.12,245.63,245.63,0.00,18007344,470.0,470.0,470.0,14.08,6.29,53.90,89.85,273.15,273.15,0.00353
1572493415,18005762,327.0,327.0,327.0,13.14,5.23,62.16,87.29,111.61,111.61,0.00,18007762,418.0,418.0,418.0,13.21,6.49,61.28,81.07,108.53,108.53,0.00353
1572493416,18006221,459.0,459.0,459.0,11.41,6.00,41.84,80.94,268.70,268.70,0.00,18008245,483.0,483.0,483.0,10.58,7.21,31.08,60.23,81.59,81.59,0.00353
1572493417,18006672,451.0,451.0,451.0,13.26,5.11,66.22,99.61,152.44,152.44,0.00,18008555,310.0,310.0,310.0,12.87,5.92,59.51,94.90,106.63,106.63,0.00353
1572493418,18007000,328.0,328.0,328.0,13.62,4.88,52.10,211.55,231.08,231.08,0.00,18008910,355.0,355.0,355.0,15.14,6.13,58.20,198.05,230.82,230.82,0.00353
1572493419,18007331,331.0,331.0,331.0,12.66,4.76,52.76,113.70,162.66,162.66,0.00,18009373,463.0,463.0,463.0,11.90,4.75,44.17,94.77,172.62,172.62,0.00353
1572493420,18007725,394.0,394.0,394.0,11.29,2.53,56.23,88.80,109.51,109.51,0.00,18009807,434.0,434.0,434.0,13.88,4.42,60.19,102.96,261.75,261.75,0.00353
1572493421,18008162,437.0,437.0,437.0,11.33,3.23,51.09,83.49,135.14,135.14,0.00,18010206,399.0,399.0,399.0,12.08,3.49,57.57,88.15,180.62,180.62,0.00353
1572493422,18008563,401.0,401.0,401.0,12.65,3.99,60.46,91.36,96.14,96.14,0.00,18010649,443.0,443.0,443.0,11.46,3.59,47.05,94.50,99.48,99.48,0.00353
1572493423,18009055,492.0,492.0,492.0,11.25,4.80,49.45,89.98,106.89,106.89,0.00,18011003,354.0,354.0,354.0,12.01,5.28,59.28,88.08,241.30,241.30,0.00353
1572493424,18009442,387.0,387.0,387.0,10.51,4.61,47.28,86.18,118.88,118.88,0.00,18011486,483.0,483.0,483.0,12.57,6.38,55.12,95.49,107.61,107.61,0.00353
1572493425,18009802,360.0,360.0,360.0,11.53,4.50,47.61,96.80,303.30,303.30,0.00,18011880,394.0,394.0,394.0,14.76,5.30,67.96,118.29,303.82,303.82,0.00353
1572493426,18010282,480.0,480.0,480.0,11.18,5.13,45.29,85.66,110.82,110.82,0.00,18012233,353.0,353.0,353.0,13.35,6.17,57.77,102.56,231.74,231.74,0.00353
1572493427,18010715,433.0,433.0,433.0,13.68,6.30,67.37,98.24,131.99,131.99,0.00,18012572,339.0,339.0,339.0,11.21,5.40,43.94,79.04,126.09,126.09,0.00353
1572493428,18011117,402.0,402.0,402.0,12.78,5.75,68.68,89.59,273.42,273.42,0.00,18012974,402.0,402.0,402.0,11.34,5.78,45.15,78.64,105.84,105.84,0.00353
1572493429,18011536,419.0,419.0,419.0,12.36,5.50,63.44,104.33,118.49,118.49,0.00,18013335,361.0,361.0,361.0,13.65,5.80,65.01,107.41,262.93,262.93,0.00353
1572493430,18011957,421.0,421.0,421.0,12.89,5.11,61.96,78.64,142.08,142.08,0.00,18013755,420.0,420.0,420.0,11.99,5.40,55.21,78.45,133.04,133.04,0.00353
1572493431,18012335,378.0,378.0,378.0,12.51,5.38,48.59,110.10,166.20,166.20,0.00,18014135,380.0,380.0,380.0,13.73,5.50,64.49,113.64,173.80,173.80,0.00353
1572493432,18012687,352.0,352.0,352.0,10.62,4.83,42.21,77.99,108.72,108.72,0.00,18014600,465.0,465.0,465.0,13.35,5.68,68.22,90.64,126.68,126.68,0.00353
1572493433,18013064,377.0,377.0,377.0,13.26,5.68,62.39,109.64,121.83,121.83,0.00,18014944,344.0,344.0,344.0,13.81,6.43,54.13,112.98,126.22,126.22,0.00353
1572493434,18013457,393.0,393.0,393.0,11.08,4.63,40.86,96.99,148.24,148.24,0.00,18015399,455.0,455.0,455.0,11.67,5.33,56.00,93.85,107.48,107.48,0.00353
1572493435,18013905,448.0,448.0,448.0,12.22,5.31,44.83,77.33,276.56,276.56,0.00,18015834,435.0,435.0,435.0,11.76,5.66,44.53,90.05,221.25,221.25,0.00353
1572493436,18014332,427.0,427.0,427.0,10.66,3.24,57.11,89.13,130.42,130.42,0.00,18016284,450.0,450.0,450.0,12.12,3.98,57.38,89.13,258.47,258.47,0.00353
1572493437,18014797,465.0,465.0,465.0,10.51,4.51,46.24,81.13,120.00,120.00,0.00,18016734,450.0,450.0,450.0,11.22,4.21,50.72,91.23,105.25,105.25,0.00353
1572493438,18015198,401.0,401.0,401.0,10.88,5.41,51.31,80.87,96.40,96.40,0.00,18017130,396.0,396.0,396.0,14.19,6.80,72.68,87.49,96.53,96.53,0.00353
1572493439,18015576,378.0,378.0,378.0,13.09,5.35,60.69,94.96,341.84,341.84,0.00,18017449,319.0,319.0,319.0,15.51,6.02,64.62,133.17,347.08,347.08,0.00353
1572493440,18016016,440.0,440.0,440.0,10.15,6.26,31.05,80.48,135.27,135.27,0.00,18017879,430.0,430.0,430.0,12.09,6.93,50.17,86.18,94.63,94.63,0.00353
1572493441,18016508,492.0,492.0,492.0,11.76,3.89,61.60,102.04,319.55,319.55,0.00,18018233,354.0,354.0,354.0,13.16,5.09,65.57,89.13,314.31,314.31,0.00353
1572493442,18016878,370.0,370.0,370.0,11.19,4.97,38.93,110.10,169.35,169.35,0.00,18018690,457.0,457.0,457.0,12.30,5.59,45.74,110.49,129.30,129.30,0.00353
1572493443,18017242,364.0,364.0,364.0,13.51,5.44,65.77,117.64,152.31,152.31,0.00,18019079,389.0,389.0,389.0,12.83,5.66,52.30,115.15,158.07,158.07,0.00353
1572493444,18017646,404.0,404.0,404.0,13.28,5.66,62.62,91.03,270.79,270.79,0.00,18019399,320.0,320.0,320.0,14.67,5.91,66.09,98.83,219.68,219.68,0.00353
1572493445,18018021,375.0,375.0,375.0,13.56,5.91,46.24,108.20,305.66,305.66,0.00,18019774,375.0,375.0,375.0,13.77,6.49,57.84,92.80,120.06,120.06,0.00353
1572493446,18018421,400.0,400.0,400.0,10.23,4.73,34.08,78.97,87.62,87.62,0.00,18020236,462.0,462.0,462.0,12.59,5.65,61.54,88.87,159.12,159.12,0.00353
1572493447,18018902,481.0,481.0,481.0,11.34,4.91,48.33,85.39,103.61,103.61,0.00,18020598,362.0,362.0,362.0,11.96,5.52,49.97,81.00,93.91,93.91,0.00353
1572493448,18019329,427.0,427.0,427.0,12.75,4.94,62.85,103.81,161.61,161.61,0.00,18020965,367.0,367.0,367.0,13.10,6.22,53.54,96.60,195.95,195.95,0.00353
1572493449,18019663,334.0,334.0,334.0,11.66,5.07,52.82,91.88,118.49,118.49,0.00,18021374,409.0,409.0,409.0,13.90,7.11,53.74,106.69,118.16,118.16,0.00353
1572493450,18019978,315.0,315.0,315.0,13.14,5.76,58.10,90.37,151.13,151.13,0.00,18021791,417.0,417.0,417.0,14.28,5.98,58.72,132.71,159.38,159.38,0.00353
1572493451,18020436,458.0,458.0,458.0,12.27,4.79,43.68,157.02,207.22,207.22,0.00,18022141,350.0,350.0,350.0,13.23,5.01,54.82,132.19,205.52,205.52,0.00353
1572493452,18020928,492.0,492.0,492.0,11.49,3.95,69.80,92.73,108.27,108.27,0.00,18022493,352.0,352.0,352.0,12.34,4.03,77.27,98.04,151.26,151.26,0.00353
1572493453,18021283,355.0,355.0,355.0,14.83,4.73,73.66,141.95,173.28,173.28,0.00,18022782,289.0,289.0,289.0,16.44,5.08,87.88,142.08,163.97,163.97,0.00353
1572493454,18021764,481.0,481.0,481.0,10.73,5.94,34.01,67.83,117.77,117.77,0.00,18023190,408.0,408.0,408.0,11.78,6.77,40.08,69.53,97.52,97.52,0.00353
1572493455,18022166,402.0,402.0,402.0,12.97,4.85,65.60,99.09,156.11,156.11,0.00,18023563,373.0,373.0,373.0,12.74,4.92,54.49,84.41,286.26,286.26,0.00353
1572493456,18022504,338.0,338.0,338.0,14.39,4.95,63.21,142.61,300.42,300.42,0.00,18023977,414.0,414.0,414.0,11.93,4.89,61.41,105.84,178.00,178.00,0.00353
1572493457,18022931,427.0,427.0,427.0,11.22,4.23,55.31,80.08,154.27,154.27,0.00,18024408,431.0,431.0,431.0,12.19,4.67,64.91,92.93,126.75,126.75,0.00353
1572493458,18023273,342.0,342.0,342.0,11.89,6.89,40.63,77.33,82.97,82.97,0.00,18024808,400.0,400.0,400.0,14.44,6.80,65.80,101.32,125.24,125.24,0.00353
1572493459,18023597,324.0,324.0,324.0,14.55,5.45,54.36,162.00,244.06,244.06,0.00,18025190,382.0,382.0,382.0,14.50,5.26,53.44,190.32,240.65,240.65,0.00353
1572493460,18023963,366.0,366.0,366.0,12.58,5.65,58.52,103.42,125.24,125.24,0.00,18025560,370.0,370.0,370.0,13.42,6.16,60.88,94.63,97.91,97.91,0.00353
1572493461,18024339,376.0,376.0,376.0,12.28,6.88,43.48,83.17,127.47,127.47,0.00,18025987,427.0,427.0,427.0,13.62,7.07,54.92,113.05,129.83,129.83,0.00353
1572493462,18024742,403.0,403.0,403.0,11.87,3.98,61.18,86.44,105.38,105.38,0.00,18026348,361.0,361.0,361.0,14.19,4.28,70.58,104.40,158.20,158.20,0.00353
1572493463,18025127,385.0,385.0,385.0,12.60,5.36,49.68,96.67,126.55,126.55,0.00,18026683,335.0,335.0,335.0,14.09,5.50,62.55,110.95,183.63,183.63,0.00353
1572493464,18025474,347.0,347.0,347.0,14.75,4.81,70.45,104.79,183.50,183.50,0.00,18027056,373.0,373.0,373.0,14.14,4.57,71.04,111.61,135.92,135.92,0.00353
1572493465,18025898,424.0,424.0,424.0,13.04,3.92,69.66,104.86,137.23,137.23,0.00,18027403,347.0,347.0,347.0,13.12,5.19,68.09,92.93,316.15,316.15,0.00353
1572493466,18026331,433.0,433.0,433.0,11.24,5.23,41.48,92.21,155.32,155.32,0.00,18027846,443.0,443.0,443.0,11.64,6.23,36.86,92.01,261.10,261.10,0.00353
1572493467,18026719,388.0,388.0,388.0,13.28,6.48,57.93,87.23,91.62,91.62,0.00,18028216,370.0,370.0,370.0,12.85,7.50,53.12,84.48,95.62,95.62,0.00353
1572493468,18027104,385.0,385.0,385.0,11.15,4.70,49.09,77.59,101.32,101.32,0.00,18028661,445.0,445.0,445.0,12.79,4.15,59.08,93.65,207.62,207.62,0.00353
1572493469,18027571,467.0,467.0,467.0,11.35,4.48,52.17,97.39,127.21,127.21,0.00,18029091,430.0,430.0,430.0,10.93,5.22,43.81,84.61,93.52,93.52,0.00353
1572493470,18027992,421.0,421.0,421.0,12.04,4.85,55.71,79.50,155.19,155.19,0.00,18029494,403.0,403.0,403.0,11.97,4.67,55.25,78.25,106.56,106.56,0.00353
1572493471,18028444,452.0,452.0,452.0,12.54,5.43,47.51,115.93,145.36,145.36,0.00,18029894,400.0,400.0,400.0,10.49,4.89,36.60,85.00,126.35,126.35,0.00353
1572493472,18028759,315.0,315.0,315.0,13.38,3.92,57.61,148.64,186.52,186.52,0.00,18030306,412.0,412.0,412.0,14.42,4.47,62.69,106.50,177.08,177.08,0.00353
1572493473,18029156,397.0,397.0,397.0,11.50,4.08,51.74,80.15,252.84,252.84,0.00,18030674,368.0,368.0,368.0,14.64,4.33,59.24,103.68,259.78,259.78,0.00353
1572493474,18029629,473.0,473.0,473.0,11.19,4.08,45.19,88.80,116.98,116.98,0.00,18031051,377.0,377.0,377.0,12.83,4.13,56.10,105.05,115.87,115.87,0.00353
1572493475,18030097,468.0,468.0,468.0,11.04,3.52,50.04,88.41,99.16,99.16,0.00,18031494,443.0,443.0,443.0,10.05,3.33,46.79,72.61,101.38,101.38,0.00353
1572493476,18030529,432.0,432.0,432.0,11.91,4.27,54.69,73.20,101.19,101.19,0.00,18031926,432.0,432.0,432.0,10.78,4.44,47.87,82.18,87.16,87.16,0.00353
1572493477,18030915,386.0,386.0,386.0,12.42,4.13,60.88,97.45,296.75,296.75,0.00,18032325,399.0,399.0,399.0,14.28,5.65,61.44,115.34,276.30,276.30,0.00353
1572493478,18031358,443.0,443.0,443.0,13.80,4.85,66.03,97.12,131.14,131.14,0.00,18032668,343.0,343.0,343.0,11.31,3.97,49.25,97.52,121.50,121.50,0.00353
1572493479,18031751,393.0,393.0,393.0,12.05,5.01,40.40,81.40,110.03,110.03,0.00,18033066,398.0,398.0,398.0,13.07,5.14,55.35,91.16,155.71,155.71,0.00353
1572493480,18032126,375.0,375.0,375.0,14.56,5.86,56.26,125.24,219.94,219.94,0.00,18033400,334.0,334.0,334.0,13.66,6.33,50.86,114.16,167.90,167.90,0.00353
1572493481,18032416,290.0,290.0,290.0,13.90,3.40,71.89,143.13,157.29,157.29,0.00,18033750,350.0,350.0,350.0,14.89,3.94,62.42,143.00,254.41,254.41,0.00353
1572493482,18032828,412.0,412.0,412.0,12.22,3.08,56.62,107.48,354.42,354.42,0.00,18034222,472.0,472.0,472.0,11.86,3.42,55.90,97.32,267.12,267.12,0.00353
1572493483,18033229,401.0,401.0,401.0,11.39,4.56,44.30,83.69,117.57,117.57,0.00,18034634,412.0,412.0,412.0,12.99,5.03,52.82,129.96,169.61,169.61,0.00353
1572493484,18033591,362.0,362.0,362.0,11.71,4.26,56.82,88.93,134.61,134.61,0.00,18035066,432.0,432.0,432.0,13.73,4.59,61.18,117.51,122.09,122.09,0.00353
1572493485,18034003,412.0,412.0,412.0,13.00,6.66,52.00,79.04,90.70,90.70,0.00,18035447,381.0,381.0,381.0,12.36,5.74,46.47,99.02,174.06,174.06,0.00353
1572493486,18034494,491.0,491.0,491.0,11.76,4.47,52.43,106.43,133.23,133.23,0.00,18035790,343.0,343.0,343.0,11.61,4.73,52.26,80.67,105.71,105.71,0.00353
1572493487,18034845,351.0,351.0,351.0,13.01,3.95,56.85,94.77,107.35,107.35,0.00,18036221,431.0,431.0,431.0,12.82,3.88,57.15,90.90,112.46,112.46,0.00353
1572493488,18035254,409.0,409.0,409.0,13.70,3.83,61.93,97.06,112.72,112.72,0.00,18036625,404.0,404.0,404.0,11.13,3.73,54.79,88.47,154.53,154.53,0.00353
1572493489,18035601,347.0,347.0,347.0,12.56,4.49,44.04,115.61,325.32,325.32,0.00,18037059,434.0,434.0,434.0,12.88,4.50,38.34,139.85,328.20,328.20,0.00353
1572493490,18035977,376.0,376.0,376.0,13.78,4.63,64.45,117.24,133.76,133.76,0.00,18037364,305.0,305.0,305.0,15.97,4.62,69.34,129.30,139.46,139.46,0.00353
1572493491,18036335,358.0,358.0,358.0,13.12,3.43,57.64,143.26,187.56,187.56,0.00,18037771,407.0,407.0,407.0,11.55,3.37,58.43,101.71,224.53,224.53,0.00353
1572493492,18036773,438.0,438.0,438.0,11.75,3.88,56.79,125.30,141.03,141.03,0.00,18038170,399.0,399.0,399.0,13.04,5.10,56.49,113.38,136.31,136.31,0.00353
1572493493,18037195,422.0,422.0,422.0,12.42,5.17,46.04,98.44,113.57,113.57,0.00,18038515,345.0,345.0,345.0,14.21,4.04,68.29,113.44,123.14,123.14,0.00353
1572493494,18037548,353.0,353.0,353.0,14.49,3.93,84.93,109.71,195.17,195.17,0.00,18038817,302.0,302.0,302.0,13.51,4.51,64.13,116.59,199.49,199.49,0.00353
1572493495,18037857,309.0,309.0,309.0,16.53,4.13,57.38,267.91,355.73,355.73,0.00,18039152,335.0,335.0,335.0,16.95,5.67,56.43,281.02,352.85,352.85,0.00353
1572493496,18038273,416.0,416.0,416.0,12.63,4.45,57.11,111.21,124.39,124.39,0.00,18039516,364.0,364.0,364.0,11.65,3.96,58.29,86.18,113.12,113.12,0.00353
1572493497,18038623,350.0,350.0,350.0,15.69,4.47,78.58,149.55,170.13,170.13,0.00,18039795,279.0,279.0,279.0,18.15,5.90,81.00,145.10,169.21,169.21,0.00353
1572493498,18039019,396.0,396.0,396.0,13.06,3.47,69.53,115.08,132.12,132.12,0.00,18040202,407.0,407.0,407.0,11.58,4.34,45.88,104.33,127.34,127.34,0.00353
1572493499,18039415,396.0,396.0,396.0,12.16,3.83,47.38,85.46,174.06,174.06,0.00,18040594,392.0,392.0,392.0,13.16,5.27,52.63,82.77,147.59,147.59,0.00353
1572493500,18039788,373.0,373.0,373.0,14.89,4.92,72.61,112.72,134.87,134.87,0.00,18040872,278.0,278.0,278.0,14.49,4.94,67.37,125.70,142.48,142.48,0.00353
1572493501,18040116,328.0,328.0,328.0,13.40,3.61,70.19,133.50,198.18,198.18,0.00,18041203,331.0,331.0,331.0,17.89,4.88,78.25,190.32,234.88,234.88,0.00353
1572493502,18040447,331.0,331.0,331.0,13.96,4.32,60.56,129.30,166.72,166.72,0.00,18041585,382.0,382.0,382.0,14.25,4.68,66.16,97.19,144.97,144.97,0.00353
1572493503,18040877,430.0,430.0,430.0,11.33,4.96,51.87,108.40,147.72,147.72,0.00,18041994,409.0,409.0,409.0,12.76,5.86,60.39,107.87,189.01,189.01,0.00353
1572493504,18041300,423.0,423.0,423.0,10.40,3.62,45.48,138.54,162.66,162.66,0.00,18042388,394.0,394.0,394.0,13.45,4.23,47.84,143.65,369.89,369.89,0.00353
1572493505,18041702,402.0,402.0,402.0,13.41,4.13,59.87,91.42,193.86,193.86,0.00,18042780,392.0,392.0,392.0,11.52,4.04,49.22,91.75,165.94,165.94,0.00353
1572493506,18042091,389.0,389.0,389.0,11.31,4.07,48.30,109.58,131.66,131.66,0.00,18043265,485.0,485.0,485.0,12.17,3.53,64.00,130.68,276.04,276.04,0.00353
1572493507,18042468,377.0,377.0,377.0,12.28,3.35,63.34,89.92,148.11,148.11,0.00,18043649,384.0,384.0,384.0,14.13,3.22,61.08,104.79,285.21,285.21,0.00353
1572493508,18042913,445.0,445.0,445.0,11.28,3.38,59.05,87.29,115.34,115.34,0.00,18044044,395.0,395.0,395.0,11.71,3.24,58.16,89.98,140.77,140.77,0.00353
1572493509,18043310,397.0,397.0,397.0,14.28,4.02,57.31,168.69,193.72,193.72,0.00,18044452,408.0,408.0,408.0,11.08,3.38,47.09,129.70,181.67,181.67,0.00353
1572493510,18043735,425.0,425.0,425.0,12.73,4.41,50.10,91.16,117.05,117.05,0.00,18044811,359.0,359.0,359.0,11.29,3.96,35.72,100.86,118.10,118.10,0.00353
1572493511,18044142,407.0,407.0,407.0,12.24,3.86,60.95,106.10,138.15,138.15,0.00,18045262,451.0,451.0,451.0,12.53,4.50,48.99,121.57,143.79,143.79,0.00353
1572493512,18044469,327.0,327.0,327.0,12.09,4.58,62.16,91.16,133.82,133.82,0.00,18045761,499.0,499.0,499.0,12.06,4.20,57.93,99.35,209.58,209.58,0.00353
1572493513,18044876,407.0,407.0,407.0,9.63,3.91,35.72,64.42,79.56,79.56,0.00,18046187,426.0,426.0,426.0,13.84,5.95,56.36,83.17,101.58,101.58,0.00353
1572493514,18045239,363.0,363.0,363.0,11.89,3.17,50.99,115.21,131.14,131.14,0.00,18046555,368.0,368.0,368.0,15.57,4.15,67.50,152.57,195.04,195.04,0.00353
