timestamp,clients
1572493626,7
1572493627,7
1572493628,7
1572493629,7
1572493630,7
1572493631,7
1572493632,7
1572493633,7
1572493634,7
1572493635,7
1572493636,7
1572493637,7
1572493639,6
1572493640,6
1572493641,6
1572493642,6
1572493643,6
1572493644,6
1572493645,6
1572493646,6
1572493647,6
1572493648,6
1572493649,6
1572493650,6
1572493651,6
1572493652,6
1572493653,6
1572493654,6
1572493655,6
1572493656,6
1572493657,6
1572493658,6
1572493659,6
1572493660,6
1572493661,6
1572493662,6
1572493663,6
1572493664,6
1572493665,6
1572493666,5
1572493667,5
1572493668,5
1572493669,5
1572493670,5
1572493671,5
1572493672,5
1572493673,5
1572493674,5
1572493675,5
1572493676,5
1572493677,5
1572493678,5
1572493679,5
1572493680,5
1572493681,5
1572493682,5
1572493683,5
1572493684,5
1572493685,5
1572493686,5
1572493687,5
1572493688,5
1572493689,5
1572493690,5
1572493691,5
1572493692,5
1572493693,4
1572493694,4
1572493695,4
1572493696,4
1572493697,4
1572493698,4
1572493699,4
1572493700,4
1572493701,4
1572493702,4
1572493703,4
1572493704,4
1572493705,4
1572493706,4
1572493707,4
1572493708,4
1572493709,4
1572493710,4
1572493711,4
1572493712,4
1572493713,4
1572493714,4
1572493715,4
1572493716,4
1572493717,4
1572493718,4
1572493719,4
1572493721,3
1572493722,3
1572493723,3
1572493724,3
1572493725,3
1572493726,3
1572493727,3
1572493728,3
1572493729,3
1572493730,3
1572493731,3
1572493732,3
1572493733,3
1572493734,3
1572493735,3
1572493736,3
1572493737,3
1572493738,3
1572493739,3
1572493740,3
1572493741,3
1572493742,3
1572493743,3
1572493744,3
1572493745,3
1572493746,3
1572493747,3
1572493748,2
1572493749,2
1572493750,2
1572493751,2
1572493752,2
1572493753,2
1572493754,2
1572493755,2
1572493756,2
1572493757,2
1572493758,2
1572493759,2
1572493760,2
1572493761,2
1572493762,2
1572493763,2
1572493764,2
1572493765,2
1572493766,2
1572493767,2
1572493768,2
1572493769,2
1572493770,2
1572493771,2
1572493772,2
1572493773,2
1572493774,2
1572493775,2
1572493776,2
1572493777,2
1572493778,2
1572493779,2
1572493780,2
1572493781,2
1572493782,2
1572493783,2
1572493784,2
1572493785,2
1572493786,2
1572493787,2
1572493788,2
1572493789,2
1572493790,2
1572493791,2
1572493792,2
1572493793,2
1572493794,2
1572493795,2
1572493796,2
1572493797,2
1572493798,2
1572493799,2
1572493800,2
1572493801,2
1572493802,2
1572493803,2
1572493804,2
1572493805,2
1572493806,2
1572493807,2
1572493808,2
1572493809,2
1572493810,2
1572493811,2
1572493812,2
1572493813,2
1572493814,2
1572493815,2
1572493816,2
1572493817,2
1572493818,2
1572493819,2
1572493820,2
1572493821,2
1572493822,2
1572493823,2
1572493824,2
1572493825,2
1572493826,2
1572493827,2
1572493828,2
1572493829,2
1572493830,2
1572493831,2
1572493832,2
1572493833,2
1572493834,2
1572493835,2
1572493836,2
1572493837,2
1572493838,2
1572493839,2
1572493840,2
1572493841,2
1572493842,2
1572493843,2
1572493844,2
1572493845,2
1572493846,2
1572493847,2
1572493848,2
1572493849,2
1572493850,2
1572493851,2
1572493852,2
1572493853,2
1572493854,2
1572493855,2
1572493856,2
1572493857,2
1572493858,2
1572493859,2
1572493860,2
1572493861,2
1572493862,2
1572493863,2
1572493864,2
1572493865,2
1572493866,2
1572493867,2
1572493868,2
1572493869,2
1572493870,2
1572493871,2
1572493872,2
1572493873,2
1572493874,2
1572493875,2
1572493876,2
1572493877,2
1572493878,2
1572493879,2
1572493880,2
1572493881,2
1572493882,2
1572493883,2
1572493884,2
1572493885,2
1572493886,2
1572493887,2
1572493888,2
1572493889,2
1572493890,2
1572493891,2
1572493892,2
1572493893,2
1572493894,2
1572493895,2
1572493896,2
1572493897,2
1572493898,2
1572493899,2
1572493900,2
1572493901,2
1572493902,2
1572493903,2
1572493904,2
1572493905,2
1572493906,2
1572493907,2
1572493908,2
1572493909,2
1572493910,2
1572493911,2
1572493912,2
1572493913,2
1572493914,2
1572493915,2
1572493916,2
1572493917,2
1572493918,2
1572493919,2
1572493920,2
1572493921,2
1572493922,2
1572493923,2
1572493924,2
1572493925,2
1572493926,2
1572493927,2
1572493928,2
1572493929,2
1572493930,2
1572493931,2
1572493932,2
1572493933,2
1572493934,2
1572493935,2
1572493936,2
1572493937,2
1572493938,2
1572493939,2
1572493940,2
1572493941,2
1572493942,2
1572493943,2
1572493944,2
1572493945,2
1572493946,2
1572493947,2
1572493948,2
1572493949,2
1572493950,2
1572493951,2
1572493952,2
1572493953,2
1572493954,2
1572493955,2
1572493956,2
1572493957,2
1572493958,2
1572493959,2
1572493960,2
1572493961,2
1572493962,2
1572493963,2
1572493964,2
1572493965,2
1572493966,2
1572493967,2
1572493968,2
1572493969,2
1572493970,2
1572493971,2
1572493972,2
1572493973,2
1572493974,2
1572493975,2
1572493976,2
1572493977,2
1572493978,2
1572493979,2
1572493980,2
1572493981,2
1572493982,2
1572493983,2
1572493984,2
1572493985,2
1572493986,2
1572493987,2
1572493988,2
1572493989,2
1572493990,2
1572493991,2
1572493992,2
1572493993,2
1572493994,2
1572493995,2
1572493996,2
1572493997,2
1572493998,2
1572493999,2
1572494000,2
1572494001,2
1572494002,2
1572494003,2
1572494004,2
1572494005,2
1572494006,2
1572494007,2
1572494008,2
1572494009,2
1572494010,2
1572494011,2
1572494012,2
1572494013,2
1572494014,2
1572494015,2
1572494016,2
1572494017,2
1572494018,2
1572494019,2
1572494020,2
1572494021,2
1572494022,2
1572494023,2
1572494024,2
1572494025,2
1572494026,2
1572494027,2
1572494028,2
1572494029,2
1572494030,2
1572494031,2
1572494032,2
1572494033,2
1572494034,2
1572494035,2
1572494036,2
1572494037,2
1572494038,2
1572494039,2
1572494040,2
1572494041,2
1572494042,2
1572494043,2
1572494044,2
1572494045,2
1572494046,2
1572494047,2
1572494048,2
1572494049,2
1572494050,2
1572494051,2
1572494052,2
1572494053,2
1572494054,2
1572494055,2
1572494056,2
1572494057,2
1572494058,2
1572494059,2
1572494060,2
1572494061,2
1572494062,2
1572494063,2
1572494064,2
1572494065,2
1572494066,2
1572494067,2
1572494068,2
1572494069,2
1572494070,2
1572494071,2
1572494072,2
1572494073,2
1572494074,2
1572494075,2
1572494076,2
1572494077,2
1572494078,2
1572494079,2
1572494080,2
1572494081,2
1572494082,2
1572494083,2
1572494084,2
1572494085,2
1572494086,2
1572494087,2
1572494089,3
1572494090,3
1572494091,3
1572494092,3
1572494093,3
1572494094,3
1572494095,3
1572494096,3
1572494097,3
1572494098,3
1572494099,3
1572494100,3
1572494101,3
1572494102,3
1572494103,3
1572494104,3
1572494105,3
1572494106,3
1572494107,3
1572494108,3
1572494109,3
1572494110,3
1572494111,3
1572494112,3
1572494113,3
1572494114,3
1572494115,3
1572494117,4
1572494118,4
1572494119,4
1572494120,4
1572494121,4
1572494122,4
1572494123,4
1572494124,4
1572494125,4
1572494126,4
1572494127,4
1572494128,4
1572494129,4
1572494130,4
1572494131,4
1572494132,4
1572494133,4
1572494134,4
1572494135,4
1572494136,4
1572494137,4
1572494138,4
1572494139,4
1572494140,4
1572494141,4
1572494142,4
1572494143,4
1572494144,5
1572494145,5
1572494146,5
1572494147,5
1572494148,5
1572494149,5
1572494150,5
1572494151,5
1572494152,5
1572494153,5
1572494154,5
1572494155,5
1572494156,5
1572494157,5
1572494158,5
1572494159,5
1572494160,5
1572494161,5
1572494162,5
1572494163,5
1572494164,5
1572494165,5
1572494166,5
1572494167,5
1572494168,5
1572494169,5
1572494170,5
1572494171,6
1572494172,6
1572494173,6
1572494174,6
1572494175,6
1572494176,6
1572494177,6
1572494178,6
1572494179,6
1572494180,6
1572494181,6
1572494182,6
1572494183,6
1572494184,6
1572494185,6
1572494186,6
1572494187,6
1572494188,6
1572494189,6
1572494190,6
1572494191,6
1572494192,6
1572494193,6
1572494194,6
1572494195,6
1572494196,6
1572494197,6
1572494199,7
1572494200,7
1572494201,7
1572494202,7
1572494203,7
1572494204,7
1572494205,7
1572494206,7
1572494207,7
1572494208,7
1572494209,7
1572494210,7
1572494211,7
1572494212,7
1572494213,7
1572494214,7
1572494215,7
1572494216,7
1572494217,7
1572494218,7
1572494219,7
1572494220,7
1572494221,7
1572494222,7
1572494223,7
1572494224,7
1572494225,7
1572494226,8
1572494227,8
1572494228,8
1572494229,8
1572494230,8
1572494231,8
1572494232,8
1572494233,8
1572494234,8
1572494235,8
1572494236,8
1572494237,8
1572494238,8
1572494239,8
1572494240,8
1572494241,8
1572494242,8
1572494243,8
1572494244,8
1572494245,8
1572494246,8
1572494247,8
1572494248,8
1572494249,8
1572494250,8
1572494251,8
1572494252,8
1572494253,9
1572494254,9
1572494255,9
1572494256,9
1572494257,9
1572494258,9
1572494259,9
1572494260,9
1572494261,9
1572494262,9
1572494263,9
1572494264,9
1572494265,9
1572494266,9
1572494267,9
1572494268,9
1572494269,9
1572494270,9
1572494271,9
1572494272,9
1572494273,9
1572494274,9
1572494275,9
1572494276,9
1572494277,9
1572494278,9
1572494279,9
1572494281,10
1572494282,10
1572494283,10
1572494284,10
1572494285,10
1572494286,10
1572494287,10
1572494288,10
1572494289,10
1572494290,10
1572494291,10
1572494292,10
1572494293,10
1572494294,10
1572494295,10
1572494296,10
1572494297,10
1572494298,10
1572494299,10
1572494300,10
1572494301,10
1572494302,10
1572494303,10
1572494304,10
1572494305,10
1572494306,10
1572494307,10
1572494308,11
1572494309,11
1572494310,11
1572494311,11
1572494312,11
1572494313,11
1572494314,11
1572494315,11
1572494316,11
1572494317,11
1572494318,11
1572494319,11
1572494320,11
1572494321,11
1572494322,11
1572494323,11
1572494324,11
1572494325,11
1572494326,11
1572494327,11
1572494328,11
1572494329,11
1572494330,11
1572494331,11
1572494332,11
1572494333,11
1572494334,11
1572494335,12
1572494336,12
1572494337,12
1572494338,12
1572494339,12
1572494340,12
1572494341,12
1572494342,12
1572494343,12
1572494344,12
1572494345,12
1572494346,12
1572494347,12
1572494348,12
1572494349,12
1572494350,12
1572494351,12
1572494352,12
1572494353,12
1572494354,12
1572494355,12
1572494356,12
1572494357,12
1572494358,12
1572494359,12
1572494360,12
1572494361,12
1572494362,12
1572494363,12
1572494364,12
1572494365,12
1572494366,12
1572494367,12
1572494368,12
1572494369,12
1572494370,12
1572494371,12
1572494372,12
1572494373,12
1572494374,12
1572494375,12
1572494376,12
1572494377,12
1572494378,12
1572494379,12
1572494380,12
1572494381,12
1572494382,12
1572494383,12
1572494384,12
1572494385,12
1572494386,12
1572494387,12
1572494388,12
1572494389,12
1572494390,12
1572494391,12
1572494392,12
1572494393,12
1572494394,12
1572494395,12
1572494396,12
1572494397,12
1572494398,12
1572494399,12
1572494400,12
1572494401,12
1572494402,12
1572494403,12
1572494404,12
1572494405,12
1572494406,12
1572494407,12
1572494408,12
1572494409,12
1572494410,12
1572494411,12
1572494412,12
1572494413,12
1572494414,12
1572494415,12
1572494416,12
1572494417,12
1572494418,12
1572494419,12
1572494420,12
1572494421,12
1572494422,12
1572494423,12
1572494424,12
1572494425,12
1572494426,12
1572494427,12
1572494428,12
1572494429,12
1572494430,12
1572494431,12
1572494432,12
1572494433,12
1572494434,12
1572494435,12
1572494436,12
1572494437,12
1572494438,12
1572494439,12
1572494440,12
1572494441,12
1572494442,12
1572494443,12
1572494444,12
1572494445,12
1572494446,12
1572494447,12
1572494448,12
1572494449,12
1572494450,12
1572494451,12
1572494452,12
1572494453,12
1572494454,12
1572494455,12
1572494456,12
1572494457,12
1572494458,12
1572494459,12
1572494460,12
1572494461,12
1572494462,12
1572494463,12
1572494464,12
1572494465,12
1572494466,12
1572494467,12
1572494468,12
1572494469,12
1572494470,12
1572494471,12
1572494472,12
1572494473,12
1572494474,12
1572494475,12
1572494476,12
1572494477,12
1572494478,12
1572494479,12
1572494480,12
1572494481,12
1572494482,12
1572494483,12
1572494484,12
1572494485,12
1572494486,12
1572494487,12
1572494488,12
1572494489,12
1572494490,12
1572494491,12
1572494492,12
1572494493,12
1572494494,12
1572494495,12
1572494496,12
1572494497,12
1572494498,12
1572494499,12
1572494500,12
1572494501,12
1572494502,12
1572494503,12
1572494504,12
1572494505,12
1572494506,12
1572494507,12
1572494508,12
1572494509,12
1572494510,12
1572494511,12
1572494512,12
1572494513,12
1572494514,12
1572494515,12
1572494516,12
1572494517,12
1572494518,12
1572494519,12
1572494520,12
1572494521,12
1572494522,12
1572494523,12
1572494524,12
1572494525,12
1572494526,12
1572494527,12
1572494528,12
1572494529,12
1572494530,12
1572494531,12
1572494532,12
1572494533,12
1572494534,12
1572494535,12
1572494536,12
1572494537,12
1572494538,12
1572494539,12
1572494541,12
1572494542,12
1572494543,12
1572494544,12
1572494545,12
1572494546,12
1572494547,12
1572494548,12
1572494549,12
1572494550,12
1572494551,12
1572494552,12
1572494553,12
1572494554,12
1572494555,12
1572494556,12
1572494557,12
1572494558,12
1572494559,12
1572494560,12
1572494561,12
1572494562,12
1572494563,12
1572494564,12
1572494565,12
1572494566,12
1572494567,12
1572494568,12
1572494569,12
1572494570,12
1572494571,12
1572494572,12
1572494573,12
1572494574,12
1572494575,12
1572494576,12
1572494577,12
1572494578,12
1572494579,12
1572494580,12
1572494581,12
1572494582,12
1572494583,12
1572494584,12
1572494585,12
1572494586,12
1572494587,12
1572494588,12
1572494589,12
1572494590,12
1572494591,12
1572494592,12
1572494593,12
1572494594,12
1572494595,12
1572494596,12
1572494597,12
1572494598,12
1572494599,12
1572494600,12
1572494601,12
1572494602,12
1572494603,12
1572494604,12
1572494605,12
1572494606,12
1572494607,12
1572494608,12
1572494609,12
1572494610,12
1572494611,12
1572494612,12
1572494613,12
1572494614,12
1572494615,12
1572494616,12
1572494617,12
1572494618,12
1572494619,12
1572494620,12
1572494621,12
1572494622,12
1572494623,12
1572494624,12
1572494625,12
1572494626,12
1572494627,12
1572494628,12
1572494629,12
1572494630,12
1572494631,12
1572494632,12
1572494633,12
1572494634,12
1572494635,12
1572494636,12
1572494637,12
1572494638,12
1572494639,12
1572494640,12
1572494641,12
1572494642,12
1572494643,12
1572494644,12
1572494645,12
1572494646,12
1572494647,12
1572494648,12
1572494649,12
1572494650,12
1572494651,12
1572494652,12
1572494653,12
1572494654,12
1572494655,12
1572494656,12
1572494657,12
1572494658,12
1572494659,12
1572494660,12
1572494661,12
1572494662,12
1572494663,12
1572494664,12
1572494665,12
1572494666,12
1572494667,12
1572494668,12
1572494669,12
1572494670,12
1572494671,12
1572494672,12
1572494673,12
1572494674,12
1572494675,12
1572494677,11
1572494678,11
1572494679,11
1572494680,11
1572494681,11
1572494682,11
1572494683,11
1572494684,11
1572494685,11
1572494686,11
1572494687,11
1572494688,11
1572494689,11
1572494690,11
1572494691,11
1572494692,11
1572494693,11
1572494694,11
1572494695,11
1572494696,11
1572494697,11
1572494698,11
1572494699,11
1572494700,11
1572494701,11
1572494702,11
1572494703,11
1572494704,10
1572494705,10
1572494706,10
1572494707,10
1572494708,10
1572494709,10
1572494710,10
1572494711,10
1572494712,10
1572494713,10
1572494714,10
1572494715,10
1572494716,10
1572494717,10
1572494718,10
1572494719,10
1572494720,10
1572494721,10
1572494722,10
1572494723,10
1572494724,10
1572494725,10
1572494726,10
1572494727,10
1572494728,10
1572494729,10
1572494730,10
1572494731,9
1572494732,9
1572494733,9
1572494734,9
1572494735,9
1572494736,9
1572494737,9
1572494738,9
1572494739,9
1572494740,9
1572494741,9
1572494742,9
1572494743,9
1572494744,9
1572494745,9
1572494746,9
1572494747,9
1572494748,9
1572494749,9
1572494750,9
1572494751,9
1572494752,9
1572494753,9
1572494754,9
1572494755,9
1572494756,9
1572494757,9
1572494759,8
1572494760,8
1572494761,8
1572494762,8
1572494763,8
1572494764,8
1572494765,8
1572494766,8
1572494767,8
1572494768,8
1572494769,8
1572494770,8
1572494771,8
1572494772,8
1572494773,8
1572494774,8
1572494775,8
1572494776,8
1572494777,8
1572494778,8
1572494779,8
1572494780,8
1572494781,8
1572494782,8
1572494783,8
1572494784,8
1572494785,8
1572494786,7
1572494787,7
1572494788,7
1572494789,7
1572494790,7
1572494791,7
1572494792,7
1572494793,7
1572494794,7
1572494795,7
1572494796,7
1572494797,7
1572494798,7
1572494799,7
1572494800,7
1572494801,7
1572494802,7
1572494803,7
1572494804,7
1572494805,7
1572494806,7
1572494807,7
1572494808,7
1572494809,7
1572494810,7
1572494811,7
1572494812,7
1572494813,6
1572494814,6
1572494815,6
1572494816,6
1572494817,6
1572494818,6
1572494819,6
1572494820,6
1572494821,6
1572494822,6
1572494823,6
1572494824,6
1572494825,6
1572494826,6
1572494827,6
1572494828,6
1572494829,6
1572494830,6
1572494831,6
1572494832,6
1572494833,6
1572494834,6
1572494835,6
1572494836,6
1572494837,6
1572494838,6
1572494839,6
1572494841,5
1572494842,5
1572494843,5
1572494844,5
1572494845,5
1572494846,5
1572494847,5
1572494848,5
1572494849,5
1572494850,5
1572494851,5
1572494852,5
1572494853,5
1572494854,5
1572494855,5
1572494856,5
1572494857,5
1572494858,5
1572494859,5
1572494860,5
1572494861,5
1572494862,5
1572494863,5
1572494864,5
1572494865,5
1572494866,5
1572494867,5
1572494868,4
1572494869,4
1572494870,4
1572494871,4
1572494872,4
1572494873,4
1572494874,4
1572494875,4
1572494876,4
1572494877,4
1572494878,4
1572494879,4
1572494880,4
1572494881,4
1572494882,4
1572494883,4
1572494884,4
1572494885,4
1572494886,4
1572494887,4
1572494888,4
1572494889,4
1572494890,4
1572494891,4
1572494892,4
1572494893,4
1572494894,4
1572494895,3
1572494896,3
1572494897,3
1572494898,3
1572494899,3
1572494900,3
1572494901,3
1572494902,3
1572494903,3
1572494904,3
1572494905,3
1572494906,3
1572494907,3
1572494908,3
1572494909,3
1572494910,3
1572494911,3
1572494912,3
1572494913,3
1572494914,3
1572494915,3
1572494916,3
1572494917,3
1572494918,3
1572494919,3
1572494920,3
1572494921,3
1572494923,2
1572494924,2
1572494925,2
1572494926,2
1572494927,2
1572494928,2
1572494929,2
1572494930,2
1572494931,2
1572494932,2
1572494933,2
1572494934,2
1572494935,2
1572494936,2
1572494937,2
1572494938,2
1572494939,2
1572494940,2
1572494941,2
1572494942,2
1572494943,2
1572494944,2
1572494945,2
1572494946,2
1572494947,2
1572494948,2
1572494949,2
1572494950,2
1572494951,2
1572494952,2
1572494953,2
1572494954,2
1572494955,2
1572494956,2
1572494957,2
1572494958,2
1572494959,2
1572494960,2
1572494961,2
1572494962,2
1572494963,2
1572494964,2
1572494965,2
1572494966,2
1572494967,2
1572494968,2
1572494969,2
1572494970,2
1572494971,2
1572494972,2
1572494973,2
1572494974,2
1572494975,2
1572494976,2
1572494977,2
1572494978,2
1572494979,2
1572494980,2
1572494981,2
1572494982,2
1572494983,2
1572494984,2
1572494985,2
1572494986,2
1572494987,2
1572494988,2
1572494989,2
1572494990,2
1572494991,2
1572494992,2
1572494993,2
1572494994,2
1572494995,2
1572494996,2
1572494997,2
1572494998,2
1572494999,2
1572495000,2
1572495001,2
1572495002,2
1572495003,2
1572495004,2
1572495005,2
1572495006,2
1572495007,2
1572495008,2
1572495009,2
1572495010,2
1572495011,2
1572495012,2
1572495013,2
1572495014,2
1572495015,2
1572495016,2
1572495017,2
1572495018,2
1572495019,2
1572495020,2
1572495021,2
1572495022,2
1572495023,2
1572495024,2
1572495025,2
1572495026,2
1572495027,2
1572495028,2
1572495029,2
1572495030,2
1572495031,2
1572495032,2
1572495033,2
1572495034,2
1572495035,2
1572495036,2
1572495037,2
1572495038,2
1572495039,2
1572495040,2
1572495041,2
1572495042,2
1572495043,2
1572495044,2
1572495045,2
1572495046,2
1572495047,2
1572495048,2
1572495049,2
1572495050,2
1572495051,2
1572495052,2
1572495053,2
1572495054,2
1572495055,2
1572495056,2
1572495057,2
1572495058,2
1572495059,2
1572495060,2
1572495061,2
1572495062,2
1572495063,2
1572495064,2
1572495065,2
1572495066,2
1572495067,2
1572495068,2
1572495069,2
1572495070,2
1572495071,2
1572495072,2
1572495073,2
1572495074,2
1572495075,2
1572495076,2
1572495077,2
1572495078,2
1572495079,2
1572495080,2
1572495081,2
1572495082,2
1572495083,2
1572495084,2
1572495085,2
1572495086,2
1572495087,2
1572495088,2
1572495089,2
1572495090,2
1572495091,2
1572495092,2
1572495093,2
1572495094,2
1572495095,2
1572495096,2
1572495097,2
1572495098,2
1572495099,2
1572495100,2
1572495101,2
1572495102,2
1572495103,2
1572495104,2
1572495105,2
1572495106,2
1572495107,2
1572495108,2
1572495109,2
1572495110,2
1572495111,2
1572495112,2
1572495113,2
1572495114,2
1572495115,2
1572495116,2
1572495117,2
1572495118,2
1572495119,2
1572495120,2
1572495121,2
1572495122,2
1572495123,2
1572495124,2
1572495125,2
1572495126,2
1572495127,2
1572495128,2
1572495129,2
1572495130,2
1572495131,2
1572495132,2
1572495133,2
1572495134,2
1572495135,2
1572495136,2
1572495137,2
1572495138,2
1572495139,2
1572495140,2
1572495141,2
1572495142,2
1572495143,2
1572495144,2
1572495145,2
1572495146,2
1572495147,2
1572495148,2
1572495149,2
1572495150,2
1572495151,2
1572495152,2
1572495153,2
1572495154,2
1572495155,2
1572495156,2
1572495157,2
1572495158,2
1572495159,2
1572495160,2
1572495161,2
1572495162,2
1572495163,2
1572495164,2
1572495165,2
1572495166,2
1572495167,2
1572495168,2
1572495169,2
1572495170,2
1572495171,2
1572495172,2
1572495173,2
1572495174,2
1572495175,2
1572495176,2
1572495177,2
1572495178,2
1572495179,2
1572495180,2
1572495181,2
1572495182,2
1572495183,2
1572495184,2
1572495185,2
1572495186,2
1572495187,2
1572495188,2
1572495189,2
1572495190,2
1572495191,2
1572495192,2
1572495193,2
1572495194,2
1572495195,2
1572495196,2
1572495197,2
1572495198,2
1572495199,2
1572495200,2
1572495201,2
1572495202,2
1572495203,2
1572495204,2
1572495205,2
1572495206,2
1572495207,2
1572495208,2
1572495209,2
1572495210,2
1572495211,2
1572495212,2
1572495213,2
1572495214,2
1572495215,2
1572495216,2
1572495217,2
1572495218,2
1572495219,2
1572495220,2
1572495221,2
1572495222,2
1572495223,2
1572495224,2
1572495225,2
1572495226,2
1572495227,2
1572495228,2
1572495229,2
1572495230,2
1572495231,2
1572495232,2
1572495233,2
1572495234,2
1572495235,2
1572495236,2
1572495237,2
1572495238,2
1572495239,2
1572495240,2
1572495241,2
1572495242,2
1572495243,2
1572495244,2
1572495245,2
1572495246,2
1572495247,2
1572495248,2
1572495249,2
1572495250,2
1572495251,2
1572495252,2
1572495253,2
1572495254,2
1572495255,2
1572495256,2
1572495257,2
1572495258,2
1572495259,2
1572495260,2
1572495261,2
1572495262,2
1572495264,3
1572495265,3
1572495266,3
1572495267,3
1572495268,3
1572495269,3
1572495270,3
1572495271,3
1572495272,3
1572495273,3
1572495274,3
1572495275,3
1572495276,3
1572495277,3
1572495278,3
1572495279,3
1572495280,3
1572495281,3
1572495282,3
1572495283,3
1572495284,3
1572495285,3
1572495286,3
1572495287,3
1572495288,3
1572495289,3
1572495290,3
1572495291,4
1572495292,4
1572495293,4
1572495294,4
1572495295,4
1572495296,4
1572495297,4
1572495298,4
1572495299,4
1572495300,4
1572495301,4
1572495302,4
1572495303,4
1572495304,4
1572495305,4
1572495306,4
1572495307,4
1572495308,4
1572495309,4
1572495310,4
1572495311,4
1572495312,4
1572495313,4
1572495314,4
1572495315,4
1572495316,4
1572495317,4
1572495319,5
1572495320,5
1572495321,5
1572495322,5
1572495323,5
1572495324,5
1572495325,5
1572495326,5
1572495327,5
1572495328,5
1572495329,5
1572495330,5
1572495331,5
1572495332,5
1572495333,5
1572495334,5
1572495335,5
1572495336,5
1572495337,5
1572495338,5
1572495339,5
1572495340,5
1572495341,5
1572495342,5
1572495343,5
1572495344,5
1572495345,5
1572495346,6
1572495347,6
1572495348,6
1572495349,6
1572495350,6
1572495351,6
1572495352,6
1572495353,6
1572495354,6
1572495355,6
1572495356,6
1572495357,6
1572495358,6
1572495359,6
1572495360,6
1572495361,6
1572495362,6
1572495363,6
1572495364,6
1572495365,6
1572495366,6
1572495367,6
1572495368,6
1572495369,6
1572495370,6
1572495371,6
1572495372,6
1572495373,7
1572495374,7
1572495375,7
1572495376,7
1572495377,7
1572495378,7
